,year_month,time,country,sky,temperature,streams,af_danceability,af_energy,af_key,af_loudness,af_speechiness,af_acousticness,af_valence,af_tempo
27,201804,4,Norway,0.449537937743191,39.6734177215191,149573810.0,0.6622745,0.6523921666666667,5.2508333333333335,-5.944892500000001,0.0998421166666666,0.2012250410183333,0.4492324,119.2120285
28,201805,5,Norway,0.399400684931507,59.4414634146343,162757122.0,0.6635374677419356,0.6723204838709677,5.098387096774194,-5.66572870967742,0.0907935161290322,0.1898791769354838,0.4665061290322581,119.33015838709676
29,201806,6,Norway,0.329508196721311,61.9551675977655,175717822.0,0.6661731666666667,0.66781125,4.9225,-5.777736166666667,0.1025198333333333,0.1982457401016666,0.47211395,119.11676483333332
30,201807,7,Norway,0.32525,70.1395537525356,159420690.0,0.6735403225806451,0.6752920967741936,4.819516129032258,-5.865440967741935,0.0955205,0.1921177785483871,0.4837626612903226,118.37725822580646
31,201808,8,Norway,0.356745479833102,58.7348648648651,144462315.0,0.6568087096774193,0.6588627419354839,4.894354838709678,-5.980744193548388,0.0891612741935483,0.2239522596774193,0.4582787096774193,116.57758080645162
32,201809,9,Norway,0.389024390243902,52.1913043478261,137348072.0,0.658919,0.6462454,4.884166666666666,-6.070303833333333,0.10425075,0.2319586913333333,0.4416622666666666,118.19846066666666
33,201810,10,Norway,0.483811748998665,42.3945725915875,146636003.0,0.6625822580645162,0.6320275483870967,4.823870967741936,-6.165941129032258,0.0962054193548387,0.2372745538709677,0.4409943387096774,119.12581741935485
34,201811,11,Norway,0.572695412064571,35.1956338028168,149436172.0,0.6431255,0.6090738166666667,4.860833333333333,-6.512684500000001,0.0891421666666666,0.2645779613333333,0.44974155,120.03126966666667
35,201812,12,Norway,0.519115532118888,25.7672554347827,173686830.0,0.5903979032258064,0.5472323112903226,4.7,-7.629011451612903,0.0749222741935483,0.3681842906451613,0.4515753225806451,120.86787677419356
36,201901,13,Norway,0.499017857142857,22.4913580246914,135032144.0,0.662365,0.6129740322580645,5.219032258064516,-6.301029677419354,0.0922198387096774,0.2590224472580645,0.4330955483870967,120.9889114516129
37,201902,14,Norway,0.559655049786629,29.7775784753363,128429450.0,0.6628814285714285,0.6203394642857143,5.215892857142857,-6.30220375,0.0944069464285714,0.2567884864285714,0.4336856964285714,119.48870142857145
38,201903,15,Norway,0.483552631578947,32.4169072164949,142249530.0,0.6569951612903225,0.6318553709677419,5.157903225806452,-6.213087580645162,0.0937805806451613,0.2398917122903225,0.4440668387096774,119.25029741935484
39,201904,16,Norway,0.412171052631579,43.6701482004234,142431030.0,0.6617274999999999,0.63645305,5.076333333333333,-6.4680705000000005,0.1051021499999999,0.226525615,0.4477957833333333,120.85240433333333
40,201905,17,Norway,0.371496815286624,48.0974915254238,150672986.0,0.6503079032258064,0.6553305967741936,5.1816129032258065,-6.242301451612903,0.1040192580645161,0.2118734837258064,0.4498117096774194,121.98607612903226
41,201906,18,Norway,0.351644736842105,58.096859734822,149140917.0,0.6581751666666666,0.6524821666666667,5.042833333333333,-6.2666605,0.0987791333333333,0.2203874672,0.4606764833333333,119.12765783333334
42,201907,19,Norway,0.306138392857143,62.4635994587281,161735838.0,0.6668127419354838,0.6538117741935484,5.1291935483870965,-6.2333698387096765,0.0967587096774193,0.2113351040483871,0.4791969838709677,117.37052161290325
43,201908,20,Norway,0.350975433526012,60.0994594594594,147419489.0,0.660088370967742,0.6368247903225807,5.275806451612903,-6.347947096774193,0.0988637258064516,0.2262628179838709,0.4654525161290322,117.67057822580644
44,201909,21,Norway,0.470490314769976,50.557746478873,140561224.0,0.6566103333333333,0.620387,5.231333333333334,-6.326810166666666,0.0999033833333333,0.2444807351666666,0.4402401166666667,120.56530133333332
45,201910,22,Norway,0.48007528556594,39.4686382393397,136463924.0,0.6523816129032258,0.6115885483870968,5.283709677419355,-6.445269032258064,0.098656064516129,0.2564146966129032,0.4272147580645161,119.60792741935484
46,201911,23,Norway,0.486892439243924,30.2188679245283,135503005.0,0.6264938333333334,0.58139255,5.3693333333333335,-6.969445333333333,0.0884811333333333,0.2907376119833333,0.4407724166666666,119.6796525
47,201912,24,Norway,0.589519140989729,28.6959943780744,166123690.0,0.5818495161290322,0.5366222741935485,5.06258064516129,-7.709278225806452,0.0732965,0.3752489935483871,0.4542659032258064,118.73088322580644
48,201801,1,Canada,0.538896648044693,24.0346153846153,280646042.0,0.7121891540834551,0.6236812794284787,5.169832765059263,-6.185203604481247,0.1221510634843318,0.1716871594414677,0.452930508199383,121.18362786166584
49,201802,2,Canada,0.533880739795918,28.8335301062574,265770105.0,0.7077742857142857,0.62192375,5.091428571428572,-6.30961375,0.1231184642857142,0.1730858519642857,0.4530871964285715,120.71391625
50,201803,3,Canada,0.412772362385321,32.1990970654628,307239171.0,0.7035572580645162,0.6227479032258064,5.383709677419355,-6.315037419354839,0.1243985,0.1779618817741935,0.4609748548387097,121.1990220967742
51,201804,4,Canada,0.47180296377607,37.8606911447084,326889034.0,0.7073808333333333,0.630748,5.621666666666667,-6.216271333333333,0.12958245,0.181006885,0.4571094,122.366118
52,201805,5,Canada,0.427409988385598,62.3653979238754,332601469.0,0.704999193548387,0.6372782258064517,5.346129032258064,-6.074326129032258,0.1280359838709677,0.1880254946774193,0.4452600483870967,122.4541979032258
53,201806,6,Canada,0.404761904761905,67.4109890109889,344112621.0,0.6999086666666667,0.6334945833333334,5.177833333333333,-6.100301166666667,0.1350261833333333,0.2030926458666666,0.4486849833333333,123.60558283333332
54,201807,7,Canada,0.29047256097561,74.4567600487212,352117653.0,0.701368064516129,0.6244359677419355,5.129677419354839,-6.392978870967742,0.13685,0.1989425937096774,0.4354044677419355,124.36243854838708
55,201808,8,Canada,0.362485448195576,73.7010452961673,324408692.0,0.7014417741935485,0.6284572580645161,5.2458064516129035,-6.166477903225807,0.1238538387096774,0.1995498687096774,0.4327794032258065,124.21066225806452
56,201809,9,Canada,0.391939975247525,66.0345588235296,326838324.0,0.7106009999999999,0.6282261666666666,5.270333333333333,-6.2307570000000005,0.1392861833333333,0.2075943213333333,0.43754255,123.156029
57,201810,10,Canada,0.521496406570842,48.7387259858443,331972690.0,0.7099366129032258,0.630873064516129,5.257096774193548,-6.139461612903225,0.1385419516129032,0.2035848466612903,0.4409464677419355,122.65195693548388
58,201811,11,Canada,0.537845303867403,35.8198019801979,318200318.0,0.7046256666666667,0.6108208333333334,5.345166666666667,-6.499675666666666,0.1290869333333333,0.2201158078366666,0.4440927666666666,122.96916233333334
59,201812,12,Canada,0.614663726571114,32.5973626373628,372272759.0,0.6708445161290323,0.5689724774193549,5.182096774193548,-7.359230967741936,0.1124354677419355,0.3010752108064516,0.4792266451612903,120.7007729032258
60,201901,13,Canada,0.542467948717949,21.1381193124368,331466382.0,0.7111482258064515,0.6039950000000001,5.355161290322581,-6.482045322580644,0.1232478064516129,0.2166822596774193,0.441246935483871,121.70621177419356
61,201902,14,Canada,0.59698275862069,25.2777335984095,318428675.0,0.7103717857142857,0.6023642857142858,5.33875,-6.555826785714285,0.1282128392857142,0.2252970853571428,0.4405491071428571,121.287105
62,201903,15,Canada,0.472965440356745,30.8256578947368,333652025.0,0.7101906451612903,0.6014340806451614,5.450967741935484,-6.4856327419354844,0.1337394677419354,0.2267474082258064,0.4377718548387097,119.22173306451612
63,201904,16,Canada,0.546554054054054,43.3137339055792,332519184.0,0.707312,0.5920175,5.3135,-6.807208833333333,0.1418829666666666,0.2408440833333333,0.4449780833333333,118.97476
64,201905,17,Canada,0.471454640250261,53.0067971163749,339947114.0,0.7080577419354838,0.6061216451612903,5.481612903225806,-6.5583353225806444,0.1420455967741935,0.2261963735483871,0.4650145,119.31938951612902
65,201906,18,Canada,0.373092723004695,64.8679156908665,341985498.0,0.7127133333333333,0.6201156666666666,5.358666666666666,-6.364040500000001,0.1275199666666666,0.2172684703333333,0.485409,119.51920716666667
66,201907,19,Canada,0.349290266512167,74.4011587485516,367859243.0,0.7105179032258064,0.6307408064516129,5.209193548387097,-6.229325806451613,0.1224855322580645,0.2102652946774193,0.4954042903225806,117.63737903225808
67,201908,20,Canada,0.325164868105516,70.5563025210084,340311355.0,0.7026831935483872,0.6149834838709678,5.315645161290322,-6.516587258064516,0.1284201612903225,0.2203580593548387,0.4945336451612903,118.6497964516129
68,201909,21,Canada,0.367509079903148,64.5176755447942,349519323.0,0.7076635,0.613686,5.265333333333333,-6.2912,0.1314197333333333,0.2244080995833333,0.4902865166666666,120.233013
69,201910,22,Canada,0.426655251141553,52.0283125707814,355227854.0,0.7029369354838709,0.6083700000000001,5.394838709677419,-6.22382629032258,0.1326167096774193,0.234213919032258,0.4869722258064516,119.65471661290324
70,201911,23,Canada,0.518008474576271,34.143352601156,329035174.0,0.6831351666666666,0.5938969000000001,5.4775,-6.557764000000001,0.1287491166666666,0.2621834333333333,0.4896556666666667,119.62572266666668
71,201912,24,Canada,0.560647092360319,30.4604255319148,413931656.0,0.6552443548387097,0.5685025483870968,5.368548387096774,-7.296893870967741,0.1086772580645161,0.3150616958064516,0.5042014193548388,120.34838758064517
72,201801,1,Belgium,0.478664463452566,42.6754032258063,45044276.0,0.6936043689320389,0.65737928802589,5.183009708737864,-6.002625404530744,0.1039831553398058,0.2119860949838187,0.4845005177993527,119.6480074433657
73,201802,2,Belgium,0.416936229205176,33.0159344750558,42643089.0,0.7016175,0.6611505357142857,5.010178571428572,-6.057448571428571,0.1176030178571428,0.1978275026785714,0.4815353392857143,120.58096464285714
74,201803,3,Belgium,0.442001565762004,41.4333557498318,49492764.0,0.7007854838709677,0.6598767741935484,5.222741935483871,-6.045748064516129,0.1150597258064516,0.2024939179032258,0.4885815322580645,119.09274822580645
75,201804,4,Belgium,0.41966995447648,54.9021542738014,49507599.0,0.6940365000000001,0.6721068333333333,5.385166666666667,-5.856379166666667,0.11000425,0.1949151444833333,0.4969915666666666,119.09059783333332
76,201805,5,Belgium,0.343947784810127,60.9821862348177,52179495.0,0.6845920967741935,0.6642312580645161,5.148064516129033,-5.777442258064516,0.0995452096774193,0.2015415522580645,0.5014730806451613,117.52000564516128
77,201806,6,Belgium,0.438327316486161,63.7207783182766,56049846.0,0.6878265,0.6473545833333333,5.259166666666666,-6.099721499999999,0.1129877666666666,0.2172571125333333,0.4843190666666667,117.75595466666668
78,201807,7,Belgium,0.303691275167785,70.369758064516,54223974.0,0.6882270967741935,0.6528559677419354,5.325806451612904,-6.1416054838709675,0.1063016129032258,0.2153103703225806,0.478981629032258,117.2856514516129
79,201808,8,Belgium,0.391984605087015,66.2291105121295,55953770.0,0.6816437096774193,0.6620579032258065,5.383387096774194,-6.025029838709677,0.0988764032258064,0.2173002165806451,0.4779583064516129,117.70342838709678
80,201809,9,Belgium,0.341701680672269,59.3544885177453,54238796.0,0.69101,0.6562621666666666,5.279166666666667,-6.126940666666667,0.1115864,0.224703676,0.4705376333333333,118.2860675
81,201810,10,Belgium,0.420461683417085,54.0290909090909,58609636.0,0.6880941935483871,0.6465062903225807,5.219032258064516,-6.273043548387097,0.1113746935483871,0.2422633387096774,0.4587003870967742,118.14248580645162
82,201811,11,Belgium,0.45530868385346,44.7108467459761,55615040.0,0.6794638333333333,0.6342088333333333,5.228166666666667,-6.4249555,0.1073306166666666,0.2449357809166666,0.4535350666666666,118.1911035
83,201812,12,Belgium,0.460749330954505,42.7915151515151,67755169.0,0.6524204838709677,0.6043063919354839,5.255,-7.0343072580645165,0.1028025,0.2999046563709677,0.480652129032258,118.69023193548388
84,201901,13,Belgium,0.469328193832599,37.7087103308574,56772638.0,0.6840375806451614,0.636328064516129,5.391774193548387,-6.326220967741936,0.1088641935483871,0.2448778636290322,0.465090564516129,118.3228172580645
85,201902,14,Belgium,0.438577586206897,44.0766816143498,56551571.0,0.6851794642857143,0.63866375,5.395,-6.272223571428571,0.1047126071428571,0.2442796176785714,0.4591137857142857,118.07540017857144
86,201903,15,Belgium,0.425288739172281,47.0806212018906,66520175.0,0.6867325806451613,0.6380835967741936,5.577419354838709,-6.333844516129033,0.1078394193548387,0.2591919781612903,0.4680000806451613,117.65208258064516
87,201904,16,Belgium,0.381022483940043,50.8024999999999,69320712.0,0.6939498333333333,0.62874915,5.596,-6.7464181666666665,0.1192119166666666,0.2747150047833333,0.4589201499999999,117.65104483333332
88,201905,17,Belgium,0.385502958579882,52.8865410497982,69641743.0,0.6837322580645162,0.637651629032258,5.535,-6.54662,0.1109985483870967,0.2601508477096774,0.4711765322580645,118.00184983870967
89,201906,18,Belgium,0.333163680781759,64.4025034770515,70859904.0,0.6933233333333333,0.6362948333333334,5.424333333333333,-6.526859166666666,0.11891695,0.2781487399666666,0.4802493666666667,118.32513416666669
90,201907,19,Belgium,0.378641732283465,66.3512096774193,69523930.0,0.6902645161290323,0.6523701612903227,5.250967741935484,-6.278395967741935,0.1063613870967742,0.2508165173225806,0.4977355161290323,118.1996570967742
91,201908,20,Belgium,0.314814814814815,66.363416274378,68444921.0,0.6867891612903226,0.6511412096774194,5.059354838709678,-6.3415303225806445,0.1112176774193548,0.2648658605967742,0.5041698548387097,118.4777570967742
92,201909,21,Belgium,0.369501239157373,59.2469359331474,66101236.0,0.6877976666666666,0.6474903333333334,5.203333333333333,-6.176130666666666,0.1188549666666666,0.2710516841666667,0.4963621166666667,120.414916
93,201910,22,Belgium,0.359375,53.6568548387096,73466377.0,0.6795912903225807,0.6387259677419355,5.313548387096774,-6.320282096774194,0.1237155322580645,0.2842067130645161,0.4885950322580645,119.22837661290323
94,201911,23,Belgium,0.401544943820225,43.8219596942322,70532797.0,0.6808716666666667,0.623181,5.6015,-6.658045666666666,0.1133783833333333,0.28806746575,0.4863481666666666,119.6071005
95,201912,24,Belgium,0.411519320843091,42.9662499999999,85592533.0,0.6623556451612903,0.6012401129032259,5.575483870967742,-7.135607096774194,0.1021774032258064,0.324478997016129,0.5067766935483871,120.82628725806453
96,201801,1,Sweden,0.766321656050955,29.9473684210528,223237075.0,0.6540711963589076,0.634025211313394,5.116710013003901,-6.332798114434331,0.0980838263979193,0.2203801940832249,0.4658858420026007,116.90366563719115
97,201802,2,Sweden,0.571569595261599,23.6881559220389,208777558.0,0.6583705357142857,0.647957625,5.114107142857143,-6.2516903571428575,0.1011413571428571,0.1990212614285714,0.4727317857142857,118.06082214285716
98,201803,3,Sweden,0.673328488372093,26.3511800404586,260429566.0,0.6538966129032259,0.6559480645161291,5.268548387096774,-6.208304838709677,0.1032088548387096,0.1971214748387097,0.4839231451612903,118.4879420967742
99,201804,4,Sweden,0.621628630705394,42.753685674548,269945161.0,0.6605548333333333,0.664373,5.406833333333333,-5.992583833333333,0.1029738666666666,0.1964472596283333,0.4917224166666666,117.69236366666668
100,201805,5,Sweden,0.56298828125,58.8242424242425,262803582.0,0.6664022580645163,0.6705937096774193,5.434838709677419,-5.839835322580645,0.0993026451612903,0.1928936937903226,0.5002763064516129,116.98885870967742
101,201806,6,Sweden,0.528780068728522,60.3898257839722,256298580.0,0.6635965994332389,0.671252975495916,5.443240540090015,-6.0725315885981,0.1094234872478746,0.1991031582547091,0.5115956492748791,116.72938839806636
102,201807,7,Sweden,0.465425531914894,70.0802979011511,248977945.0,0.6650612903225807,0.6734469677419355,5.291612903225807,-6.14201435483871,0.1095619677419355,0.1989473491935484,0.505441435483871,117.1664656451613
103,201808,8,Sweden,0.433341254752852,64.1622406639002,231270898.0,0.6594779032258065,0.6638374193548388,5.376451612903225,-6.1406791935483875,0.1066953225806451,0.2148129206451613,0.4934445161290323,117.02329435483873
104,201809,9,Sweden,0.508258928571429,55.1795407098123,225295269.0,0.6620458333333333,0.6473901666666666,5.292666666666666,-6.3522845000000006,0.1190412333333333,0.2294426485,0.4786641,116.499222
105,201810,10,Sweden,0.633768913342503,45.4043068640646,240021135.0,0.6635806451612903,0.6205935483870968,5.301774193548387,-6.610188870967742,0.1091719677419355,0.25051386,0.4645557096774193,115.64019322580644
106,201811,11,Sweden,0.791587677725119,38.2635474860335,235566848.0,0.6508455,0.6010516833333334,5.327333333333334,-6.9113565,0.10484375,0.286109737,0.4645684666666667,115.92137816666666
107,201812,12,Sweden,0.705989110707804,31.8254545454544,294768826.0,0.5987396774193549,0.5421372435483871,5.165322580645161,-7.921981774193548,0.0873242258064516,0.3957736309677419,0.4683603225806451,117.53280032258064
108,201901,13,Sweden,0.688522196261682,26.1521183591122,215598688.0,0.6589346774193549,0.6025279032258065,5.3990322580645165,-6.7715914516129025,0.1057392741935483,0.29648199,0.4436806451612903,117.71415887096776
109,201902,14,Sweden,0.759304511278196,33.7678092399403,219466352.0,0.6614791071428571,0.6065594642857143,5.270892857142857,-6.842379107142857,0.1086454285714285,0.2817367726607143,0.4499182321428571,116.84071410714284
110,201903,15,Sweden,0.69344850065189,34.9886792452831,270261780.0,0.6571958064516129,0.6088311774193548,5.148387096774194,-6.76879806451613,0.1102764032258064,0.2711925423387097,0.4524478225806451,117.08971
111,201904,16,Sweden,0.687749003984064,43.5374999999999,271414926.0,0.6619545,0.6025898166666667,5.091166666666667,-7.152426333333333,0.1207816666666666,0.2710906087,0.4653458166666667,117.10201566666667
112,201905,17,Sweden,0.487637362637363,49.9721774193548,278314039.0,0.6569208064516129,0.6171816612903226,5.1614516129032255,-7.010241129032258,0.1113952096774193,0.2776146007096774,0.4723203225806451,117.19660725806452
113,201906,18,Sweden,0.505720338983051,62.4597077244258,275891295.0,0.6594475,0.624873,5.017333333333333,-7.1400515,0.1062920333333333,0.2895141874,0.4892046,116.699397
114,201907,19,Sweden,0.467657342657343,59.9429724277067,258235790.0,0.6780666129032258,0.6242592419354839,5.1691935483870965,-7.075997741935484,0.1126939032258064,0.2856671079838709,0.5009844677419355,115.86031258064516
115,201908,20,Sweden,0.462159863945578,61.1492537313431,240643647.0,0.6722624193548388,0.6146800806451613,5.174677419354839,-7.20947435483871,0.119767629032258,0.2938879953870967,0.4978035806451613,117.58475838709676
116,201909,21,Sweden,0.513452914798206,52.1788811188812,253990817.0,0.6700878333333333,0.5862426833333333,5.2875,-7.324662333333333,0.1154984333333333,0.3198331135666666,0.4880154333333333,119.5959335
117,201910,22,Sweden,0.590995440729483,42.2125168236879,246444798.0,0.6696817741935484,0.5790390806451613,5.36,-7.4099461290322575,0.1205055483870967,0.3111047061290322,0.489026193548387,117.86834467741934
118,201911,23,Sweden,0.768624314442413,36.3508356545961,249547231.0,0.6559146666666666,0.5787842,5.326333333333333,-7.562772666666667,0.1124556333333333,0.3057835571666666,0.49729665,117.57168416666666
119,201912,24,Sweden,0.714796157450797,34.5825000000001,310052571.0,0.6282709677419355,0.5472901629032257,5.081774193548387,-8.018557741935483,0.0920271451612903,0.3648272741935484,0.4827533387096774,118.92283193548388
120,201801,1,Iceland,0.281760533104041,31.8342741935484,5852072.0,0.7281438446346281,0.6040533245556288,5.159315339038842,-7.1382685977616855,0.1237699473337722,0.1738307662936142,0.4691325872284397,122.19276761026993
121,201802,2,Iceland,0.303712480252765,33.8656738644823,5881091.0,0.7289976430976431,0.6152279461279462,5.238720538720539,-7.104165993265993,0.1233962289562289,0.1578705993265993,0.4747708754208754,124.2433542087542
122,201803,3,Iceland,0.260634505703422,35.5927076299795,6493505.0,0.723779282115869,0.6045887909319899,5.528337531486146,-7.223949937027708,0.1228377204030226,0.1833753982997481,0.4795192695214105,122.42945025188916
123,201804,4,Iceland,0.304817905918058,39.9560500695409,8197364.0,0.7262289228922892,0.6113162316231623,5.754275427542754,-7.30505100510051,0.1478776177617762,0.1946639861986198,0.4815352235223522,122.882899189919
124,201805,5,Iceland,0.286159494535519,41.7301544660846,8420373.0,0.7198906088751289,0.6055856553147575,5.600877192982456,-7.081291537667698,0.1371257481940144,0.1937391468008256,0.4831759803921568,121.2279305985552
125,201806,6,Iceland,0.379209370424597,46.5826268241834,7966602.0,0.7230544906900328,0.5865042442497262,5.507667031763417,-7.268153340635268,0.1481059419496166,0.1991044539978094,0.4721343921139102,121.37310021905805
126,201807,7,Iceland,0.332200587803086,49.7070611970411,8951685.0,0.7099236484755316,0.5880445810914681,5.1837048424289005,-7.391317448116833,0.1352959518319241,0.2220386331027415,0.4739074558032283,121.55741942095824
127,201808,8,Iceland,0.312738914373089,49.8350404312667,9350547.0,0.7022224092329887,0.5985984611685501,5.0894445780235635,-7.1599261841788895,0.1280037749459004,0.2320044034623707,0.4834862947823996,122.63004135609522
128,201809,9,Iceland,0.251408313908314,44.6200138985408,7902337.0,0.7222304172274562,0.6044244414535667,4.9022880215343205,-7.065240915208613,0.1476355585464333,0.21975367025572,0.4675148048452221,121.22494804845222
129,201810,10,Iceland,0.267363669859985,39.206056527591,8683192.0,0.7216448959845186,0.5775950653120464,5.029753265602322,-7.3399051765844225,0.1486271891630382,0.2281010641025641,0.4611936623125302,119.21823270440252
130,201811,11,Iceland,0.315723793677205,39.0379623168182,10094002.0,0.6982765914987028,0.5559391339054082,5.196767112352823,-7.746736379964079,0.12983444422271,0.2645584591897824,0.4838841548593095,119.9441690281381
131,201812,12,Iceland,0.32117927994122,37.300806451613,11551163.0,0.6398222744530826,0.5343367438076297,5.193635870547821,-8.69730826252034,0.0948570963659374,0.3311933397215693,0.5235009943952269,121.01993292352196
132,201901,13,Iceland,0.363834106728538,33.9014765100672,7828439.0,0.7280469677419354,0.5827589677419355,5.420387096774194,-7.249319225806452,0.1321288774193548,0.2365729636129032,0.4738474064516129,121.77181445161293
133,201902,14,Iceland,0.302429149797571,34.0278481012658,8523187.0,0.7161846892369884,0.5685391611925215,5.291308741788782,-7.448393885800909,0.1249285750378979,0.2558371008084891,0.4617078069732188,120.64115588681152
134,201903,15,Iceland,0.280494933749026,33.9504076086957,8270796.0,0.7097677533484963,0.5643627242860754,5.167551175132676,-7.592381349507202,0.1197271670457417,0.2614618792519585,0.4732125600202173,120.60375435936317
135,201904,16,Iceland,0.364105935386927,42.7775000000001,8145582.0,0.7016810253699789,0.5483076109936574,5.228065539112051,-8.1832883192389,0.1269512420718816,0.285569165539112,0.4714623942917547,120.27215644820296
136,201905,17,Iceland,0.328151618398637,44.8017555705605,9699430.0,0.6944936198791135,0.585334116856951,5.414372061786434,-7.744689724647415,0.1273655697336019,0.2625574881576001,0.4930278934407879,118.96669196328632
